grant_number;year;research_area;research_institution_type;has_collab_switzerland;has_collab_europe;has_collab_north_am;has_collab_asia;has_collab_latin_am;has_collab_oceania;has_collab_africa
179988;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179989;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179994;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180006;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180008;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180011;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180018;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180019;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180022;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180025;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180030;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180035;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180040;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180042;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180055;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180057;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180059;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180083;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180085;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180095;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180098;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180101;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180112;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180114;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180120;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180126;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180128;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180133;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180138;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180142;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180145;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180147;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
180412;2018;Humanities and Social Sciences;University of applied sciences;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
180669;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181034;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181037;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181053;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
181238;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181634;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181636;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181665;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181667;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181668;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181680;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181684;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181689;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181692;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181712;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181741;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181754;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181761;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181802;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181821;2018;Humanities and Social Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181823;2018;Humanities and Social Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181828;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181937;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181944;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181949;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181953;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181966;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181969;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181973;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
181974;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181975;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181977;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181980;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181983;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181984;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181986;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181987;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
181988;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
181992;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
181996;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182000;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182003;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182005;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
182007;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
182008;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182009;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182010;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182013;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182014;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182015;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
182016;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182017;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182018;2018;Mathematics, Natural- and Engineering Sciences;Other;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182019;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182023;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182031;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182033;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182035;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182037;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182038;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182041;2018;Mathematics, Natural- and Engineering Sciences;University of applied sciences;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182042;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
182043;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182044;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182046;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182047;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182049;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182057;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182063;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182065;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182069;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182070;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182072;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182081;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182082;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182092;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182094;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182095;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182096;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182101;2018;Mathematics, Natural- and Engineering Sciences;Other;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182103;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182104;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182105;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182107;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182111;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182113;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182122;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182124;2018;Biology and Medicine;ETH Domain;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
182126;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182128;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182131;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182134;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182135;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182139;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182142;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182143;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182146;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182150;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
182154;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182156;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182160;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
182168;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182171;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182173;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182174;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182176;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182179;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182180;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182182;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182183;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182184;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182186;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182195;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182197;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182198;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182199;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182200;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
182201;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182202;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182205;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182208;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182209;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182212;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182213;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182217;2018;Humanities and Social Sciences;University of Teacher Education;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182221;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182222;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182226;2018;Humanities and Social Sciences;University of applied sciences;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182231;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182235;2018;Humanities and Social Sciences;ETH Domain;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182236;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182239;2018;Mathematics, Natural- and Engineering Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182241;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182242;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182251;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182252;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182255;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182256;2018;Humanities and Social Sciences;University of applied sciences;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182260;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182263;2018;Biology and Medicine;ETH Domain;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182264;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
182265;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182266;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182269;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182270;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182272;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182273;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182280;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182284;2018;Humanities and Social Sciences;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182291;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182293;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182295;2018;Humanities and Social Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182301;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182302;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182303;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182307;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182309;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182312;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182314;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182318;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182319;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182322;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
182325;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182326;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182328;2018;Biology and Medicine;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182330;2018;Biology and Medicine;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182332;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182334;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182337;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182340;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182341;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182343;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182344;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
182345;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182350;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182357;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
182360;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182363;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
182366;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
182369;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
182374;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182376;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182378;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182380;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182382;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182384;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182388;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182390;2018;Biology and Medicine;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182397;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
182398;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
